t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
6.313594662218515730e-01,6.792303382684226898e-02,6.792303382684228286e-02,2.679230338268422940e-01,7.474853723810156225e+00,3.778137946251703738e+00,3.778137946251703738e+00,4.000000000000000000e+00
6.321934945788156845e-01,6.813996479214855240e-02,6.813996479214856627e-02,2.681399647921485774e-01,7.481968501443710728e+00,3.780438923024965092e+00,3.780438923024965092e+00,4.000000000000000000e+00
6.330275229357797961e-01,6.835737758641527440e-02,6.835737758641530215e-02,2.683573775864153133e-01,7.489021597357618631e+00,3.782716035600915738e+00,3.782716035600915738e+00,4.000000000000000000e+00
6.338615512927439077e-01,6.857527231220972297e-02,6.857527231220972297e-02,2.685752723122097341e-01,7.496013459221942732e+00,3.784969531315824476e+00,3.784969531315824476e+00,4.000000000000000000e+00
6.346955796497080193e-01,6.879364906730116302e-02,6.879364906730117690e-02,2.687936490673011880e-01,7.502944534049601266e+00,3.787199655059116044e+00,3.787199655059116044e+00,4.000000000000000000e+00
6.355296080066722419e-01,6.901250794466083638e-02,6.901250794466085026e-02,2.690125079446608614e-01,7.509815268196367910e+00,3.789406649273375560e+00,3.789406649273375560e+00,4.000000000000000000e+00
6.363636363636363535e-01,6.923184903246183686e-02,6.923184903246182298e-02,2.692318490324618341e-01,7.516626107360870002e+00,3.791590753954341420e+00,3.791590753954341420e+00,4.000000000000000000e+00
6.371976647206004651e-01,6.945167241407937397e-02,6.945167241407940173e-02,2.694516724140794128e-01,7.523377496584591206e+00,3.793752206650912395e+00,3.793752206650912395e+00,4.000000000000000000e+00
6.380316930775645767e-01,6.967197816809052313e-02,6.967197816809050925e-02,2.696719781680905204e-01,7.530069880251872405e+00,3.795891242465144533e+00,3.795891242465144533e+00,4.000000000000000000e+00
6.388657214345287993e-01,6.989276636827437827e-02,6.989276636827440603e-02,2.698927663682744171e-01,7.536703702089910806e+00,3.798008094052247596e+00,3.798008094052247596e+00,4.000000000000000000e+00
6.396997497914929109e-01,7.011403708361194087e-02,7.011403708361191311e-02,2.701140370836119242e-01,7.543279405168753726e+00,3.800102991620592618e+00,3.800102991620592618e+00,4.000000000000000000e+00
6.405337781484570225e-01,7.033579037828621705e-02,7.033579037828624481e-02,2.703357903782862559e-01,7.549797431901307476e+00,3.802176162931705239e+00,3.802176162931705239e+00,4.000000000000000000e+00
6.413678065054211341e-01,7.055802631202744146e-02,7.055802631202745534e-02,2.705580263120274664e-01,7.556258223835050636e+00,3.804227833447495932e+00,3.804227833447495932e+00,4.000000000000000000e+00
6.422018348623852457e-01,7.078074494040793863e-02,7.078074494040792475e-02,2.707807449404079359e-01,7.562662222057244144e+00,3.806258226446372905e+00,3.806258226446372905e+00,4.000000000000000000e+00
6.430358632193494683e-01,7.100394631275414037e-02,7.100394631275414037e-02,2.710039463127541515e-01,7.569009868427306387e+00,3.808267562135887907e+00,3.808267562135887907e+00,4.000000000000000000e+00
6.438698915763135799e-01,7.122763047414358561e-02,7.122763047414359949e-02,2.712276304741436106e-01,7.575301603507181625e+00,3.810256058520654854e+00,3.810256058520654854e+00,4.000000000000000000e+00
6.447039199332776915e-01,7.145179746560295642e-02,7.145179746560298417e-02,2.714517974656029953e-01,7.581537866399928660e+00,3.812223931487454642e+00,3.812223931487454642e+00,4.000000000000000000e+00
6.455379482902418031e-01,7.167644732410793917e-02,7.167644732410793917e-02,2.716764473241079503e-01,7.587719094749701298e+00,3.814171394805227155e+00,3.814171394805227155e+00,4.000000000000000000e+00
6.463719766472060257e-01,7.190158008258332178e-02,7.190158008258334954e-02,2.719015800825833606e-01,7.593845724741761671e+00,3.816098660125076591e+00,3.816098660125076591e+00,4.000000000000000000e+00
6.472060050041701373e-01,7.212719576990279935e-02,7.212719576990278547e-02,2.721271957699027966e-01,7.599918191102468690e+00,3.818005936980265691e+00,3.818005936980265691e+00,4.000000000000000000e+00
6.480400333611342489e-01,7.235329441088921010e-02,7.235329441088922398e-02,2.723532944108892351e-01,7.605936927099290479e+00,3.819893432786221066e+00,3.819893432786221066e+00,4.000000000000000000e+00
6.488740617180983605e-01,7.257987602631441049e-02,7.257987602631438273e-02,2.725798760263143938e-01,7.611902364540795496e+00,3.821761352840532311e+00,3.821761352840532311e+00,4.000000000000000000e+00
6.497080900750624721e-01,7.280694063289928908e-02,7.280694063289927520e-02,2.728069406328992863e-01,7.617814933776656972e+00,3.823609900322948452e+00,3.823609900322948452e+00,4.000000000000000000e+00
6.505421184320266947e-01,7.303448824331380818e-02,7.303448824331382205e-02,2.730344882433138332e-01,7.623675063697646692e+00,3.825439276295382385e+00,3.825439276295382385e+00,4.000000000000000000e+00
6.513761467889908063e-01,7.326251886617685116e-02,7.326251886617685116e-02,2.732625188661768623e-01,7.629483181735644770e+00,3.827249679701907770e+00,3.827249679701907770e+00,4.000000000000000000e+00
6.522101751459549179e-01,7.349103250605648618e-02,7.349103250605648618e-02,2.734910325060564973e-01,7.635239713863632538e+00,3.829041307368761249e+00,3.829041307368761249e+00,4.000000000000000000e+00
6.530442035029190295e-01,7.372002916387204730e-02,7.372002916387204730e-02,2.737200291638720584e-01,7.640945084472337001e+00,3.830814354179494341e+00,3.830814354179494341e+00,4.000000000000000000e+00
6.538782318598832521e-01,7.394950883685785792e-02,7.394950883685785792e-02,2.739495088368578690e-01,7.646599716974558980e+00,3.832569013059701213e+00,3.832569013059701213e+00,4.000000000000000000e+00
6.547122602168473637e-01,7.417947151694696817e-02,7.417947151694698205e-02,2.741794715169469931e-01,7.652204034156844692e+00,3.834305474275872871e+00,3.834305474275872871e+00,4.000000000000000000e+00
6.555462885738114753e-01,7.440991719257003534e-02,7.440991719257000758e-02,2.744099171925700187e-01,7.657758456883708931e+00,3.836023926219438884e+00,3.836023926219438884e+00,4.000000000000000000e+00
6.563803169307755869e-01,7.464084584876254369e-02,7.464084584876257145e-02,2.746408458487625825e-01,7.663263404041236626e+00,3.837724555453508657e+00,3.837724555453508657e+00,4.000000000000000000e+00
6.572143452877398095e-01,7.487225746716485997e-02,7.487225746716485997e-02,2.748722574671648711e-01,7.668719292537068632e+00,3.839407546712871877e+00,3.839407546712871877e+00,4.000000000000000000e+00
6.580483736447039211e-01,7.510415202602212237e-02,7.510415202602210849e-02,2.751041520260221196e-01,7.674126537300419493e+00,3.841073082903998959e+00,3.841073082903998959e+00,4.000000000000000000e+00
6.588824020016680327e-01,7.533652950018440708e-02,7.533652950018437933e-02,2.753365295001843904e-01,7.679485551282066780e+00,3.842721345105037045e+00,3.842721345105037045e+00,4.000000000000000000e+00
6.597164303586321443e-01,7.556938986110661727e-02,7.556938986110661727e-02,2.755693898611066284e-01,7.684796745454354649e+00,3.844352512565817559e+00,3.844352512565817559e+00,4.000000000000000000e+00
6.605504587155962559e-01,7.580273307684852468e-02,7.580273307684853856e-02,2.758027330768485497e-01,7.690060528811193841e+00,3.845966762707848652e+00,3.845966762707848652e+00,4.000000000000000000e+00
6.613844870725604785e-01,7.603655911207476970e-02,7.603655911207479745e-02,2.760365591120748086e-01,7.695277308368062563e+00,3.847564271124319646e+00,3.847564271124319646e+00,4.000000000000000000e+00
6.622185154295245901e-01,7.627086792805475024e-02,7.627086792805476412e-02,2.762708679280547752e-01,7.700447489162000281e+00,3.849145211580099701e+00,3.849145211580099701e+00,4.000000000000000000e+00
6.630525437864887017e-01,7.650565948266284388e-02,7.650565948266285776e-02,2.765056594826628689e-01,7.705571474251615705e+00,3.850709756011737372e+00,3.850709756011737372e+00,4.000000000000000000e+00
6.638865721434528133e-01,7.674093373037822741e-02,7.674093373037821353e-02,2.767409337303782246e-01,7.710649664717084129e+00,3.852258074527461051e+00,3.852258074527461051e+00,4.000000000000000000e+00
6.647206005004170359e-01,7.697669062249022642e-02,7.697669062249024030e-02,2.769766906224902514e-01,7.715682459643638857e+00,3.853790335498607611e+00,3.853790335498607611e+00,4.000000000000000000e+00
6.655546288573811475e-01,7.721293010754282093e-02,7.721293010754282093e-02,2.772129301075428320e-01,7.720670256512098817e+00,3.855306705764290243e+00,3.855306705764290243e+00,4.000000000000000000e+00
6.663886572143452591e-01,7.744965212939923516e-02,7.744965212939924903e-02,2.774496521293992601e-01,7.725613451458058556e+00,3.856807349772893190e+00,3.856807349772893190e+00,4.000000000000000000e+00
6.672226855713093707e-01,7.768685662884723675e-02,7.768685662884722287e-02,2.776868566288472340e-01,7.730512438414897325e+00,3.858292430287536323e+00,3.858292430287536323e+00,4.000000000000000000e+00
6.680567139282734823e-01,7.792454354385258686e-02,7.792454354385258686e-02,2.779245435438525980e-01,7.735367609041422732e+00,3.859762108498267175e+00,3.859762108498267175e+00,4.000000000000000000e+00
6.688907422852377049e-01,7.816271280955913725e-02,7.816271280955916501e-02,2.781627128095591761e-01,7.740179352721887618e+00,3.861216544022052943e+00,3.861216544022052943e+00,4.000000000000000000e+00
6.697247706422018165e-01,7.840136435828866379e-02,7.840136435828864991e-02,2.784013643582886610e-01,7.744948056565975847e+00,3.862655894902788489e+00,3.862655894902788489e+00,4.000000000000000000e+00
6.705587989991659281e-01,7.864049811954104685e-02,7.864049811954104685e-02,2.786404981195410580e-01,7.749674105408803193e+00,3.864080317611289228e+00,3.864080317611289228e+00,4.000000000000000000e+00
6.713928273561300397e-01,7.888011401999420191e-02,7.888011401999422967e-02,2.788801140199942408e-01,7.754357881810932440e+00,3.865489967045296904e+00,3.865489967045296904e+00,4.000000000000000000e+00
6.722268557130942623e-01,7.912021198350405182e-02,7.912021198350405182e-02,2.791202119835040629e-01,7.758999766058353842e+00,3.866884996529476926e+00,3.866884996529476926e+00,4.000000000000000000e+00
6.730608840700583739e-01,7.936079193110451291e-02,7.936079193110451291e-02,2.793607919311045240e-01,7.763600136162496668e+00,3.868265557815416145e+00,3.868265557815416145e+00,4.000000000000000000e+00
6.738949124270224855e-01,7.960185378100759213e-02,7.960185378100759213e-02,2.796018537810076032e-01,7.768159367860223874e+00,3.869631801081629074e+00,3.869631801081629074e+00,4.000000000000000000e+00
6.747289407839865971e-01,7.984339744860328991e-02,7.984339744860330379e-02,2.798433974486033149e-01,7.772677834613838321e+00,3.870983874933552560e+00,3.870983874933552560e+00,4.000000000000000000e+00
6.755629691409508197e-01,8.008542284645968345e-02,8.008542284645969733e-02,2.800854228464597084e-01,7.777155907611076557e+00,3.872321926403545334e+00,3.872321926403545334e+00,4.000000000000000000e+00
6.763969974979149313e-01,8.032792988432277403e-02,8.032792988432274628e-02,2.803279298843227574e-01,7.781593955765109705e+00,3.873646100950892013e+00,3.873646100950892013e+00,4.000000000000000000e+00
6.772310258548790429e-01,8.057091846975389382e-02,8.057091846975389382e-02,2.805709184697539049e-01,7.785992345915187407e+00,3.874956542755216837e+00,3.874956542755216837e+00,4.000000000000000000e+00
6.780650542118431545e-01,8.081438850704210364e-02,8.081438850704208976e-02,2.808143885070421009e-01,7.790351443198410664e+00,3.876253394236441885e+00,3.876253394236441885e+00,4.000000000000000000e+00
6.788990825688072661e-01,8.105833989704527842e-02,8.105833989704530618e-02,2.810583398970453173e-01,7.794671610462756028e+00,3.877536795968717698e+00,3.877536795968717698e+00,4.000000000000000000e+00
6.797331109257714887e-01,8.130277253829780448e-02,8.130277253829781836e-02,2.813027725382978295e-01,7.798953208158999395e+00,3.878806887178196217e+00,3.878806887178196217e+00,4.000000000000000000e+00
6.805671392827356003e-01,8.154768632701094033e-02,8.154768632701092645e-02,2.815476863270109376e-01,7.803196594340745307e+00,3.880063805743267480e+00,3.880063805743267480e+00,4.000000000000000000e+00
6.814011676396997119e-01,8.179308115707305260e-02,8.179308115707306648e-02,2.817930811570730776e-01,7.807402124664437615e+00,3.881307688194556071e+00,3.881307688194556071e+00,4.000000000000000000e+00
6.822351959966638235e-01,8.203895692004946338e-02,8.203895692004947726e-02,2.820389569200494884e-01,7.811570152389352373e+00,3.882538669714921564e+00,3.882538669714921564e+00,4.000000000000000000e+00
6.830692243536280461e-01,8.228531350518253351e-02,8.228531350518253351e-02,2.822853135051825446e-01,7.815701028377601389e+00,3.883756884139459409e+00,3.883756884139459409e+00,4.000000000000000000e+00
6.839032527105921577e-01,8.253215079939149601e-02,8.253215079939152377e-02,2.825321507993915349e-01,7.819795101094128675e+00,3.884962463955499601e+00,3.884962463955499601e+00,4.000000000000000000e+00
6.847372810675562693e-01,8.277946868727266427e-02,8.277946868727265040e-02,2.827794686872726615e-01,7.823852716606713109e+00,3.886155540302606237e+00,3.886155540302606237e+00,4.000000000000000000e+00
6.855713094245203809e-01,8.302726705109933492e-02,8.302726705109936267e-02,2.830272670510993738e-01,7.827874218585970212e+00,3.887336242972581513e+00,3.887336242972581513e+00,4.000000000000000000e+00
6.864053377814844925e-01,8.327554577082177389e-02,8.327554577082180165e-02,2.832755457708218128e-01,7.831859948305346819e+00,3.888504700409459502e+00,3.888504700409459502e+00,4.000000000000000000e+00
6.872393661384487151e-01,8.352430472406728590e-02,8.352430472406729978e-02,2.835243047240673109e-01,7.835810244641124633e+00,3.889661039709512380e+00,3.889661039709512380e+00,4.000000000000000000e+00
6.880733944954128267e-01,8.377354378614007557e-02,8.377354378614004782e-02,2.837735437861400589e-01,7.839725444072420224e+00,3.890805386621244644e+00,3.890805386621244644e+00,4.000000000000000000e+00
6.889074228523769383e-01,8.402326283002171936e-02,8.402326283002170548e-02,2.840232628300217166e-01,7.843605880681289833e+00,3.891937865545539665e+00,3.891937865545539665e+00,4.000000000000000000e+00
6.897414512093410499e-01,8.427346172700829474e-02,8.427346172700828086e-02,2.842734617270082920e-01,7.847451886530090626e+00,3.893058599838550293e+00,3.893058599838550293e+00,4.000000000000000000e+00
6.905754795663052725e-01,8.452414034552159505e-02,8.452414034552158117e-02,2.845241403455215923e-01,7.851263791660358926e+00,3.894167711274707067e+00,3.894167711274707067e+00,4.000000000000000000e+00
6.914095079232693841e-01,8.477529855116212876e-02,8.477529855116211488e-02,2.847752985511621260e-01,7.855041923565061701e+00,3.895265320052089919e+00,3.895265320052089919e+00,4.000000000000000000e+00
6.922435362802334957e-01,8.502693620764036064e-02,8.502693620764034677e-02,2.850269362076403579e-01,7.858786607348994480e+00,3.896351545220086976e+00,3.896351545220086976e+00,4.000000000000000000e+00
6.930775646371976073e-01,8.527905317677651753e-02,8.527905317677653141e-02,2.852790531767765425e-01,7.862498165728784905e+00,3.897426504679395443e+00,3.897426504679395443e+00,4.000000000000000000e+00
6.939115929941617189e-01,8.553164931850071317e-02,8.553164931850071317e-02,2.855316493185007243e-01,7.866176919032890957e+00,3.898490315182020716e+00,3.898490315182020716e+00,4.000000000000000000e+00
6.947456213511259415e-01,8.578472449085289275e-02,8.578472449085289275e-02,2.857847244908529039e-01,7.869823185201600069e+00,3.899543092331275940e+00,3.899543092331275940e+00,4.000000000000000000e+00
6.955796497080900531e-01,8.603827854998276348e-02,8.603827854998274960e-02,2.860382785499827607e-01,7.873437279787029119e+00,3.900584950581785115e+00,3.900584950581785115e+00,4.000000000000000000e+00
6.964136780650541647e-01,8.629231135014996112e-02,8.629231135014997500e-02,2.862923113501499861e-01,7.877019515953127993e+00,3.901616003239476882e+00,3.901616003239476882e+00,4.000000000000000000e+00
6.972477064220182763e-01,8.654682274372389739e-02,8.654682274372388351e-02,2.865468227437238946e-01,7.880570204475676910e+00,3.902636362461591180e+00,3.902636362461591180e+00,4.000000000000000000e+00
